identifier1	identifier2	prediction
ателье-38-13	ателье-39-13	0.053413114689421774
ателье-58-13	ателье-59-13	0.012304044415597955
ателье-60-13	ателье-61-13	0.03850082663040121
ателье-62-13	ателье-63-13	0.07602903301554835
ателье-64-13	ателье-65-13	0.05591579334814877
ателье-66-13	ателье-67-13	0.12627268310874706
ателье-68-13	ателье-69-13	0.041121177912516745
ателье-70-13	ателье-71-13	0.01837976059602448
ателье-72-13	ателье-73-13	0.04003234438102227
ателье-74-13	ателье-75-13	0.08184713895231106
ателье-76-13	ателье-77-13	0.03547491943992831
ателье-6-13	ателье-7-13	0.07484604828017596
ателье-36-13	ателье-37-13	0.049401896417549045
ателье-34-13	ателье-35-13	0.012053407025649466
ателье-32-13	ателье-33-13	0.05333167008855142
ателье-110-13	ателье-111-13	0.10726696484856224
ателье-108-13	ателье-109-13	0.0805820271779637
ателье-106-13	ателье-107-13	0.10426273156639045
ателье-104-13	ателье-105-13	0.032169641656401377
ателье-102-13	ателье-103-13	0.12209847245227684
ателье-100-13	ателье-101-13	0.04285123067429046
ателье-10-13	ателье-11-13	0.035534499432438874
ателье-0-13	ателье-1-13	0.06762243882572125
ателье-116-13	ателье-117-13	0.07100306742227783
ателье-118-13	ателье-119-13	0.02945367279146244
ателье-12-13	ателье-13-13	0.0299647552895185
ателье-14-13	ателье-15-13	0.14088999636068766
ателье-16-13	ателье-17-13	0.08868364924516954
ателье-18-13	ателье-19-13	0.15866220184441743
ателье-2-13	ателье-3-13	0.0929933901223832
ателье-20-13	ателье-21-13	0.0686332308535622
ателье-22-13	ателье-23-13	0.08231802162739335
ателье-24-13	ателье-25-13	0.031691968786935726
ателье-26-13	ателье-27-13	0.08432832544787952
ателье-28-13	ателье-29-13	0.10440796098757009
ателье-30-13	ателье-31-13	0.06757318477422673
ателье-78-13	ателье-79-13	0.06266827873285158
ателье-114-13	ателье-115-13	0.08692258829983551
ателье-52-13	ателье-53-13	0.07097816410642957
ателье-82-13	ателье-83-13	0.17062306225447868
ателье-84-13	ателье-85-13	0.0444082441378318
ателье-86-13	ателье-87-13	0.0850357872457728
ателье-88-13	ателье-89-13	0.09824736528806004
ателье-90-13	ателье-91-13	0.043369356415434
ателье-92-13	ателье-93-13	0.05971487277252767
ателье-94-13	ателье-95-13	0.03061409130951953
ателье-96-13	ателье-97-13	0.04541520503422311
1700-1916_благодарность_910-14	1918-1990_благодарность_911-14	0.09465627686233169
1700-1916_благодарность_910-16	1992-2016_благодарность_911-16	0.0865367095076048
1700-1916_благодарность_908-16	1992-2016_благодарность_909-16	0.07166689815708399
1700-1916_благодарность_908-14	1918-1990_благодарность_909-14	0.06805108103569711
1700-1916_благодарность_906-16	1992-2016_благодарность_907-16	0.11226912433090377
1700-1916_благодарность_906-14	1918-1990_благодарность_907-14	0.02251594796265868
1700-1916_благодарность_904-16	1992-2016_благодарность_905-16	0.053197733217152654
1700-1916_благодарность_904-14	1918-1990_благодарность_905-14	0.1047211376005429
1700-1916_благодарность_902-16	1992-2016_благодарность_903-16	0.18526222336526862
1700-1916_благодарность_902-14	1918-1990_благодарность_903-14	0.05156252437049671
1700-1916_благодарность_900-16	1992-2016_благодарность_901-16	0.08894304463095823
1700-1916_благодарность_900-14	1918-1990_благодарность_901-14	0.23241496842413156
1700-1916_благодарность_898-16	1992-2016_благодарность_899-16	0.13612041466252478
1700-1916_благодарность_896-16	1992-2016_благодарность_897-16	0.06622039400525595
1700-1916_благодарность_896-14	1918-1990_благодарность_897-14	0.07507309487334078
1700-1916_благодарность_894-16	1992-2016_благодарность_895-16	0.012453571115929318
1700-1916_благодарность_894-14	1918-1990_благодарность_895-14	0.07661648957919165
1700-1916_благодарность_892-16	1992-2016_благодарность_893-16	0.0965759318935506
1700-1916_благодарность_892-14	1918-1990_благодарность_893-14	0.04816479359318236
1700-1916_благодарность_890-16	1992-2016_благодарность_891-16	0.04223071818343104
1700-1916_благодарность_912-14	1918-1990_благодарность_913-14	0.09501386294866151
1700-1916_благодарность_890-14	1918-1990_благодарность_891-14	0.07613133526681846
1700-1916_благодарность_912-14	1992-2016_благодарность_861-16	0.0540724640831722
1700-1916_благодарность_914-14	1918-1990_благодарность_915-14	0.10049248193897865
1918-1990_благодарность_858-15	1992-2016_благодарность_859-15	0.02336442408001232
1918-1990_благодарность_860-15	1992-2016_благодарность_861-15	0.10821012208131313
1918-1990_благодарность_862-15	1992-2016_благодарность_863-15	0.10437737559845377
1918-1990_благодарность_864-15	1992-2016_благодарность_865-15	0.13048136756453865
1918-1990_благодарность_866-15	1992-2016_благодарность_867-15	0.12772292450629347
1918-1990_благодарность_868-15	1992-2016_благодарность_869-15	0.1555961312099744
1918-1990_благодарность_870-15	1992-2016_благодарность_871-15	0.11573936770576301
1918-1990_благодарность_872-15	1992-2016_благодарность_873-15	0.045256862608657036
1918-1990_благодарность_874-15	1992-2016_благодарность_875-15	0.06516550559892874
1918-1990_благодарность_876-15	1992-2016_благодарность_877-15	0.04197746087237017
1918-1990_благодарность_878-15	1992-2016_благодарность_879-15	0.14399123879168627
1918-1990_благодарность_880-15	1992-2016_благодарность_881-15	0.10235218785767437
1918-1990_благодарность_882-15	1992-2016_благодарность_883-15	0.0828790905125875
1918-1990_благодарность_884-15	1992-2016_благодарность_885-15	0.07731431677530726
1918-1990_благодарность_886-15	1992-2016_благодарность_887-15	0.07932061388939919
1918-1990_благодарность_888-15	1992-2016_благодарность_889-15	0.08296879348064522
1918-1990_благодарность_890-15	1992-2016_благодарность_891-15	0.08934082013241965
1700-1916_благодарность_916-16	1992-2016_благодарность_917-16	0.2056208218719818
1700-1916_благодарность_914-16	1992-2016_благодарность_915-16	0.045866387246403094
1700-1916_благодарность_912-16	1992-2016_благодарность_913-16	0.053759493804963976
1700-1916_благодарность_888-16	1992-2016_благодарность_889-16	0.04428872133194216
1700-1916_благодарность_898-14	1918-1990_благодарность_899-14	0.1033670235924674
1700-1916_благодарность_886-16	1992-2016_благодарность_887-16	0.08976375531497609
1700-1916_благодарность_864-16	1992-2016_благодарность_865-16	0.04087855871377365
1700-1916_благодарность_864-14	1918-1990_благодарность_865-14	0.05717169113767399
1700-1916_благодарность_862-16	1992-2016_благодарность_863-16	0.02520476595276986
1700-1916_благодарность_862-14	1918-1990_благодарность_863-14	0.15753165952590678
1700-1916_благодарность_860-14	1918-1990_благодарность_861-14	0.1766899574553286
1700-1916_благодарность_858-16	1992-2016_благодарность_859-16	0.03011909589222503
1700-1916_благодарность_858-14	1918-1990_благодарность_859-14	0.09299773313665177
1700-1916_благодарность_888-14	1918-1990_благодарность_889-14	0.04181120894493005
1918-1990_благодарность_894-15	1992-2016_благодарность_895-15	0.04436144800393785
1918-1990_благодарность_892-15	1992-2016_благодарность_893-15	0.062314121489999715
1918-1990_благодарность_896-15	1992-2016_благодарность_897-15	0.11512592176016832
1918-1990_благодарность_900-15	1992-2016_благодарность_901-15	0.05035953975220011
1918-1990_благодарность_902-15	1992-2016_благодарность_903-15	0.05234724846849888
1918-1990_благодарность_904-15	1992-2016_благодарность_905-15	0.09135985967817968
1918-1990_благодарность_906-15	1992-2016_благодарность_907-15	0.11678484621029613
1918-1990_благодарность_908-15	1992-2016_благодарность_909-15	0.03080613151975888
1918-1990_благодарность_910-15	1992-2016_благодарность_911-15	0.03651190215581914
1918-1990_благодарность_912-15	1992-2016_благодарность_913-15	0.046908402728302365
1918-1990_благодарность_914-15	1992-2016_благодарность_915-15	0.07339937046256907
1918-1990_благодарность_916-15	1992-2016_благодарность_917-15	0.0668986981982181
1918-1990_благодарность_898-15	1992-2016_благодарность_899-15	0.1270202752144024
1700-1916_благодарность_866-14	1918-1990_благодарность_867-14	0.02227848063069526
1700-1916_благодарность_856-14	1918-1990_благодарность_857-14	0.1295512438188694
1700-1916_благодарность_886-14	1918-1990_благодарность_887-14	0.1163557903850489
1700-1916_благодарность_866-16	1992-2016_благодарность_889-15	0.11171536553748343
1700-1916_благодарность_884-16	1992-2016_благодарность_885-16	0.016086723030347434
1700-1916_благодарность_884-14	1918-1990_благодарность_885-14	0.0932163720601395
1700-1916_благодарность_882-16	1992-2016_благодарность_883-16	0.043899639101403216
1700-1916_благодарность_882-14	1918-1990_благодарность_883-14	0.09392618290469798
1700-1916_благодарность_880-16	1992-2016_благодарность_881-16	0.04627242303121187
1700-1916_благодарность_878-16	1992-2016_благодарность_879-16	0.07619540606604325
1700-1916_благодарность_878-14	1918-1990_благодарность_879-14	0.06386829227800292
1700-1916_благодарность_876-16	1992-2016_благодарность_877-16	0.06607808195541859
1700-1916_благодарность_880-14	1918-1990_благодарность_881-14	0.0682947098317085
1700-1916_благодарность_874-16	1992-2016_благодарность_875-16	0.04346446462450028
1700-1916_благодарность_868-14	1918-1990_благодарность_869-14	0.0761225399416221
1700-1916_благодарность_876-14	1918-1990_благодарность_877-14	0.0878363582304981
1700-1916_благодарность_870-14	1918-1990_благодарность_871-14	0.0886699579606249
1700-1916_благодарность_870-16	1992-2016_благодарность_871-16	0.0498045910163652
1700-1916_благодарность_868-16	1992-2016_благодарность_869-16	0.041230645903444794
1700-1916_благодарность_872-16	1992-2016_благодарность_873-16	0.018650544992660882
1700-1916_благодарность_874-14	1918-1990_благодарность_875-14	0.14029734051681456
1700-1916_благодарность_872-14	1918-1990_благодарность_873-14	0.06059027427623941
1700-1916_бригада_1096-14	1918-1990_бригада_1097-14	0.011927271844267387
1918-1990_бригада_1106-15	1992-2016_бригада_1107-15	0.09161195215303629
1918-1990_бригада_1104-15	1992-2016_бригада_1105-15	0.03617342294147963
1918-1990_бригада_1102-15	1992-2016_бригада_1103-15	0.05351876305199246
1918-1990_бригада_1100-15	1992-2016_бригада_1101-15	0.15327482887267072
1918-1990_бригада_1098-15	1992-2016_бригада_1099-15	0.04755022787016644
1700-1916_бригада_1156-16	1992-2016_бригада_1157-16	0.033851809717213965
1700-1916_бригада_1154-16	1992-2016_бригада_1155-16	0.08427672099295111
1700-1916_бригада_1154-14	1918-1990_бригада_1155-14	0.06667984810895013
1700-1916_бригада_1152-16	1992-2016_бригада_1153-16	0.025954843583143292
1700-1916_бригада_1152-14	1918-1990_бригада_1153-14	0.051785572589761686
1700-1916_бригада_1150-16	1992-2016_бригада_1151-16	0.17299271711503517
1700-1916_бригада_1150-14	1918-1990_бригада_1151-14	0.05654430048404884
1700-1916_бригада_1148-16	1992-2016_бригада_1149-16	0.05605047695595943
1700-1916_бригада_1148-14	1918-1990_бригада_1149-14	0.04828945080913061
1700-1916_бригада_1146-16	1992-2016_бригада_1147-16	0.05489917199915935
1918-1990_бригада_1108-15	1992-2016_бригада_1109-15	0.12028038340060565
1918-1990_бригада_1110-15	1992-2016_бригада_1111-15	0.0884120313258516
1918-1990_бригада_1112-15	1992-2016_бригада_1113-15	0.05176507535834506
1918-1990_бригада_1114-15	1992-2016_бригада_1115-15	0.05928820107119685
1918-1990_бригада_1156-15	1992-2016_бригада_1157-15	0.20673219590486716
1918-1990_бригада_1154-15	1992-2016_бригада_1155-15	0.12445763819978864
