identifier1	identifier2	prediction
bib19227291_18970102_145289_1_0003_alto.xml-12-3	bib19277277_18950525_147683_140_0004_alto.xml-45-38	0.03686910320168751
bib19227291_18970107_145289_3_0001_alto.xml-17-4	bib19277277_18950525_147683_140_0004_alto.xml-45-38	0.09866453581634119
bib11653823_18300329_144010_72_0003_alto.xml-32-10	bib19225772_18250930_148004_113_0004_alto.xml-13-2	0.05844454035892159
bib11653823_18300329_144010_72_0003_alto.xml-32-10	bib19277277_18950525_147683_140_0004_alto.xml-45-38	0.09510979245525171
bib15760690_18950404_145050_53_0002_alto.xml-90-53	bib19225772_18260228_148004_24_0004_alto.xml-12-12	0.011169793789538328
bib11653811_18950727_145317_114_0001_alto.xml-7-5	bib13506739_18290408_144030_81_0003_alto.xml-4-6	0.044958738335335924
bib13506739_18190618_144030_138_0001_alto.xml-1-23	bib19225772_18130505_148004_50_0002_alto.xml-1-10	0.05724539033519683
bib11653823_18300614_144010_134_0003_alto.xml-18-17	bib19227462_18950112_147640_10_0001_alto.xml-64-8	0.022395855417227387
bib11653823_18300614_144010_134_0003_alto.xml-18-17	bib19277277_18950525_147683_140_0004_alto.xml-45-38	0.0634116149731223
bib11653790_18990324_145648_23_0003_alto.xml-211-1	bib11653811_18960411_145317_54_0001_alto.xml-49-3	0.04050534937914925
bib15975090_18960528_148377_66_0001_alto.xml-6-9	bib19225772_18280827_148004_98_0002_alto.xml-6-55	0.03025951246615977
bib15975090_18960528_148377_66_0001_alto.xml-6-9	bib19225772_18271107_148004_130_0002_alto.xml-5-51	0.03749793439289974
bib13506739_18290408_144030_81_0003_alto.xml-4-6	bib19277277_18260930_147682_227_0001_alto.xml-2-8	0.06843320586412449
bib11653790_19010507_145648_35_0003_alto.xml-65-4	bib13506739_18070704_144030_151_0004_alto.xml-15-14	0.08409896745816678
bib13506739_18290408_144030_81_0003_alto.xml-4-6	bib19227291_18271031_145289_44_0005_alto.xml-4-16	0.08672434892485612
bib13506739_18290408_144030_81_0003_alto.xml-4-6	bib15975090_18960303_148377_28_0002_alto.xml-123-2	0.052000880470274506
bib19227462_18950306_147640_55_0004_alto.xml-88-5	bib19520388_18070304_147487_8_0011_alto.xml-0-15	0.06803895459248556
bib19227462_18950312_147640_60_0004_alto.xml-80-7	bib19520388_18070708_147487_26_0007_alto.xml-1-8	0.0391744881082795
bib13506739_18290408_144030_81_0003_alto.xml-4-6	bib13506739_18290718_144030_163_0003_alto.xml-4-69	0.037794788795151704
bib11653790_19010507_145648_35_0003_alto.xml-65-4	bib19225772_18230715_148004_78_0001_alto.xml-2-8	0.05271208748592447
bib15975090_18960213_148377_20_0001_alto.xml-19-36	bib19277277_18270303_147682_52_0002_alto.xml-10-4	0.042752937380128364
bib11653823_18300614_144010_134_0003_alto.xml-18-17	bib19225772_18280617_148004_68_0004_alto.xml-4-3	0.06249252704020258
bib11653790_18950816_145648_34_0001_alto.xml-77-8	bib15650837_18951206_146391_285_0004_alto.xml-83-6	0.03723261433846272
bib11653811_18950727_145317_114_0001_alto.xml-7-5	bib19277277_18950525_147683_140_0004_alto.xml-45-38	0.04319491435592905
bib15650837_18170524_146391_41_0002_alto.xml-8-55	bib19225772_18130505_148004_50_0002_alto.xml-1-10	0.01836008399724862
bib19277277_18260930_147682_227_0001_alto.xml-2-8	bib19520388_18120527_147487_22_0004_alto.xml-6-13	0.06997644822193254
bib11653811_18990407_145317_51_0001_alto.xml-14-4	bib11653811_19020312_145317_39_0001_alto.xml-24-4	0.043500565806969795
bib11653811_18990407_145317_51_0001_alto.xml-14-4	bib13506739_18290408_144030_81_0003_alto.xml-4-6	0.03575357134407061
bib11653811_18990407_145317_51_0001_alto.xml-14-4	bib19225772_18280617_148004_68_0004_alto.xml-4-3	0.021801081166435598
bib11653811_18990407_145317_51_0001_alto.xml-14-4	bib19277349_18950312_147403_33_0002_alto.xml-60-0	0.0914236506650511
bib15650814_18950131_146365_27_0001_alto.xml-71-85	bib19277277_18950506_147683_122_0003_alto.xml-5-3	0.058399186558362626
bib13506739_18160501_144030_100_0001_alto.xml-1-3	bib13506739_18280426_144030_97_0002_alto.xml-9-58	0.03970203685883352
bib15650837_18220522_146391_41_0004_alto.xml-6-4	bib19225772_18291208_148004_140_0002_alto.xml-4-40	0.03239377939172812
bib15760690_18950202_145050_19_0001_alto.xml-82-31	bib19277277_18950525_147683_140_0004_alto.xml-45-38	0.035910955890269776
bib11653815_18950110_146944_4_0003_alto.xml-22-12	bib13506739_18300512_144030_108_0002_alto.xml-7-2	0.02713211066909757
bib11653825_18120319_145134_34_0006_alto.xml-5-14	bib19225772_18280617_148004_68_0004_alto.xml-4-3	0.06715663528230147
bib11653806_18180317_145120_31_0004_alto.xml-0-13	bib13506739_18300524_144030_117_0002_alto.xml-8-33	0.027167328028232265
bib11653806_18180317_145120_31_0004_alto.xml-0-13	bib19520388_18100620_147487_25_0003_alto.xml-1-3	0.10530471280876538
bib11653825_18120319_145134_34_0006_alto.xml-5-14	bib15978012_18950327_148361_72_0004_alto.xml-17-4	0.07078590011736141
bib11653790_18980705_145648_50_0003_alto.xml-29-22	bib19225772_18230221_148004_21_0002_alto.xml-5-18	0.007257561904868334
bib11653825_18120319_145134_34_0006_alto.xml-5-14	bib15975087_18950206_145596_21_0001_alto.xml-69-10	0.09357747400071988
bib15650837_18160427_146391_34_0001_alto.xml-1-13	bib19225792_18261104_147359_42_0002_alto.xml-3-32	0.06220199523885579
bib11653811_19000908_145317_139_0002_alto.xml-60-17	bib15650837_18950410_146391_84_0003_alto.xml-121-6	0.040506677613957875
bib11653815_18950110_146944_4_0003_alto.xml-22-12	bib13506739_18160501_144030_100_0001_alto.xml-1-3	0.11114534509198497
bib11653811_19000919_145317_145_0002_alto.xml-6-24	bib15975087_18950206_145596_21_0001_alto.xml-69-10	0.09773392879605061
bib11653790_19000518_145648_39_0002_alto.xml-113-3	bib11653811_18960316_145317_42_0001_alto.xml-10-8	0.05952447088059123
bib11653790_19000518_145648_39_0002_alto.xml-113-3	bib13506739_18171219_144030_294_0004_alto.xml-19-14	0.01121305744209419
bib11653790_19000518_145648_39_0002_alto.xml-113-3	bib15975087_18950206_145596_21_0001_alto.xml-69-10	0.08008716013754164
bib11653806_18070922_145120_108_0008_alto.xml-7-5	bib19277277_18260930_147682_227_0001_alto.xml-2-8	0.0843775575142136
bib15650837_18160427_146391_34_0001_alto.xml-1-13	bib19277277_18260930_147682_227_0001_alto.xml-2-8	0.07409316998894043
bib11653806_18080524_145120_57_0006_alto.xml-9-14	bib19277277_18260930_147682_227_0001_alto.xml-2-8	0.06189487708525313
bib15650837_18170524_146391_41_0002_alto.xml-8-55	bib15760690_18950311_145050_40_0003_alto.xml-58-4	0.0730502112206607
bib11653790_19000518_145648_39_0002_alto.xml-113-3	bib19225772_18280617_148004_68_0004_alto.xml-4-3	0.02918368207843297
bib11653815_18950110_146944_4_0003_alto.xml-22-12	bib11653823_18270501_144010_100_0002_alto.xml-2-20	0.02651487520274814
bib11653815_18950110_146944_4_0003_alto.xml-22-12	bib11653823_18270321_144010_67_0002_alto.xml-28-4	0.039214073386895656
bib11653811_19000908_145317_139_0002_alto.xml-60-17	bib13506739_18300524_144030_117_0002_alto.xml-8-33	0.04070088609428978
bib11653823_18300329_144010_72_0003_alto.xml-32-10	bib13506739_18290416_144030_88_0003_alto.xml-1-1	0.055382092069959275
bib13506739_18280426_144030_97_0002_alto.xml-9-58	bib19520388_18100620_147487_25_0003_alto.xml-1-3	0.029448160558407308
bib11653823_18290812_0_184_0004_alto.xml-35-16	bib19227462_18950410_147640_84_0001_alto.xml-79-10	0.030194797402540753
bib11653811_19020702_145317_98_0002_alto.xml-75-9	bib19277277_18281209_147682_288_0002_alto.xml-1-15	0.0730034935880313
bib19225772_18250930_148004_113_0004_alto.xml-13-2	bib19227462_18950306_147640_55_0004_alto.xml-88-5	0.01810126380832241
bib19225772_18250930_148004_113_0004_alto.xml-13-2	bib19277277_18950525_147683_140_0004_alto.xml-45-38	0.016175737642809808
bib15975087_18950206_145596_21_0001_alto.xml-69-10	bib15978012_18950419_148361_90_0004_alto.xml-12-10	0.0095522807905715
bib19225772_18260228_148004_24_0004_alto.xml-12-12	bib19277277_18950525_147683_140_0004_alto.xml-45-38	0.05740417044620854
bib19225772_18260228_148004_24_0004_alto.xml-12-12	bib19277330_18951024_0_126_0002_alto.xml-67-9	0.03960875648790628
bib11653811_18980406_145317_53_0002_alto.xml-24-10	bib19277277_18950525_147683_140_0004_alto.xml-45-38	0.018446427683231327
bib11653815_18950402_146944_39_0003_alto.xml-71-22	bib11653823_18270501_144010_100_0002_alto.xml-2-20	0.012759237528687625
bib11653823_18270501_144010_100_0002_alto.xml-2-20	bib15873371_18950305_145112_63_0001_alto.xml-35-4	0.02108098198486094
bib19225772_18261229_148004_150_0001_alto.xml-1-39	bib19277277_18260930_147682_227_0001_alto.xml-2-8	0.08261265947545746
bib11653823_18270501_144010_100_0002_alto.xml-2-20	bib19277277_18260930_147682_227_0001_alto.xml-2-8	0.06843754581604253
bib19225772_18230715_148004_78_0001_alto.xml-2-8	bib19277277_18950525_147683_140_0004_alto.xml-45-38	0.06774393473988183
bib11653823_18280916_144010_216_0002_alto.xml-34-85	bib13506739_18300512_144030_108_0002_alto.xml-7-2	0.08538845887362488
bib19225772_18200324_148004_36_0004_alto.xml-10-1	bib19225792_18230712_147359_27_0002_alto.xml-0-8	0.051591294035888566
bib11653823_18280916_144010_216_0002_alto.xml-34-85	bib19225758_18950701_144022_149_0004_alto.xml-5-8	0.011995488517463404
bib11653823_18280916_144010_216_0002_alto.xml-34-85	bib19225772_18250930_148004_113_0004_alto.xml-13-2	0.01720843413853316
bib19225772_18271107_148004_130_0002_alto.xml-10-21	bib19227291_18961117_145289_139_0001_alto.xml-16-3	0.05013946203813584
bib19225772_18280617_148004_68_0004_alto.xml-4-3	bib19227291_18950530_145289_64_0001_alto.xml-26-5	0.04519622173641733
bib19225772_18280617_148004_68_0004_alto.xml-4-3	bib19277277_18300317_147682_63_0002_alto.xml-2-18	0.04275258339507464
bib11653811_19020702_145317_98_0002_alto.xml-75-9	bib19225772_18271107_148004_130_0002_alto.xml-10-21	0.06957381486199406
bib11653811_19020312_145317_39_0001_alto.xml-24-4	bib13506739_18290416_144030_88_0003_alto.xml-1-1	0.04925309136092172
bib11653811_19010914_145317_142_0004_alto.xml-100-0	bib19225772_18130505_148004_50_0002_alto.xml-1-10	0.08363184199382986
bib11653823_18270501_144010_100_0002_alto.xml-2-20	bib15760690_18950202_145050_19_0001_alto.xml-82-31	0.03447741453015966
bib11653806_18060304_145120_23_0006_alto.xml-5-12	bib11653823_18260323_144010_68_0002_alto.xml-18-5	0.02993541041854301
bib15650835_18960612_146472_89_0001_alto.xml-37-4	bib15975087_18950614_145596_90_0002_alto.xml-130-7	0.13748207857789246
bib11653823_18280213_144010_37_0003_alto.xml-17-12	bib19225772_18250930_148004_113_0004_alto.xml-13-2	0.09228793259791937
bib11653823_18270321_144010_67_0002_alto.xml-28-4	bib19225772_18280827_148004_98_0002_alto.xml-6-55	0.05633554631629704
bib11653823_18270321_144010_67_0002_alto.xml-28-4	bib13506739_18300524_144030_117_0002_alto.xml-8-33	0.03537024362618597
bib15650835_18960612_146472_89_0001_alto.xml-37-4	bib15978012_18950419_148361_90_0004_alto.xml-12-10	0.1378528826591692
bib15760600_18950404_146401_40_0001_alto.xml-32-3	bib19225772_18250930_148004_113_0004_alto.xml-13-2	0.026616084023016705
bib15975087_18950206_145596_21_0001_alto.xml-69-10	bib19277277_18950504_147683_120_0008_alto.xml-131-16	0.06302457520629556
bib11653811_18970414_145317_58_0004_alto.xml-113-4	bib19225758_18950510_144022_108_0003_alto.xml-163-47	0.06216979984962306
bib15975087_18950206_145596_21_0001_alto.xml-69-10	bib19277277_18260930_147682_227_0001_alto.xml-2-8	0.04704152071543191
bib11653823_18270501_144010_100_0002_alto.xml-2-20	bib11653823_18300419_144010_88_0003_alto.xml-14-4	0.043181777962487226
bib11653823_18270501_144010_100_0002_alto.xml-2-20	bib15650835_18960522_146472_78_0001_alto.xml-2-3	0.023040942481366775
bib11653811_19020702_145317_98_0002_alto.xml-75-9	bib11653825_18120319_145134_34_0006_alto.xml-5-14	0.12120905725106965
bib11653823_18280213_144010_37_0003_alto.xml-17-12	bib13506739_18190324_144030_69_0002_alto.xml-1-15	0.02929054508896094
bib11653811_19020702_145317_98_0002_alto.xml-75-9	bib13506739_18290408_144030_81_0003_alto.xml-4-6	0.02416727907299691
bib15975087_18950206_145596_21_0001_alto.xml-69-10	bib19225772_18280617_148004_68_0004_alto.xml-4-3	0.05064754703801273
bib11653823_18270131_144010_25_0002_alto.xml-12-2	bib19227291_18950530_145289_64_0001_alto.xml-26-5	0.06494032146903922
bib11653823_18261216_144010_293_0002_alto.xml-18-6	bib15975090_18960528_148377_66_0001_alto.xml-6-9	0.008035543078755585
bib11653823_18261216_144010_293_0002_alto.xml-18-6	bib15650835_18960612_146472_89_0001_alto.xml-37-4	0.04219453605242413
bib11653811_19020702_145317_98_0002_alto.xml-75-9	bib13506739_18300512_144030_108_0002_alto.xml-7-2	0.038997827066347385
bib11653811_19020312_145317_39_0001_alto.xml-24-4	bib15975087_18950206_145596_21_0001_alto.xml-69-10	0.024519475161563338
bib15650835_18960612_146472_89_0001_alto.xml-37-4	bib19225772_18291208_148004_140_0002_alto.xml-4-40	0.039592207760864584
bib11653790_19000518_145648_39_0002_alto.xml-113-3	bib11653806_18080524_145120_57_0006_alto.xml-9-14	0.04994020326841591
bib19225772_18280617_148004_68_0004_alto.xml-4-3	bib19277277_18950618_147683_163_0002_alto.xml-1-4	0.02250997757060482
bib19225772_18130505_148004_50_0002_alto.xml-1-10	bib19225772_18280617_148004_68_0004_alto.xml-4-3	0.027475939110138677
bib19225772_18130505_148004_50_0002_alto.xml-1-10	bib19227291_18961022_145289_128_0001_alto.xml-22-5	0.05959291469435082
bib11653823_18290812_0_184_0004_alto.xml-35-16	bib13506739_18160501_144030_100_0001_alto.xml-1-3	0.05658910113944963
bib11653790_19000518_145648_39_0002_alto.xml-113-3	bib11653806_18090130_145120_17_0003_alto.xml-8-10	0.023868374260497146
bib19225772_18280617_148004_68_0004_alto.xml-4-3	bib19277277_18951204_147683_331_0007_alto.xml-129-8	0.031232648251306318
bib19225772_18280617_148004_68_0004_alto.xml-4-3	bib19277277_18950525_147683_140_0004_alto.xml-45-38	0.0521574412828416
bib19225772_18130505_148004_50_0002_alto.xml-1-10	bib19277277_18950330_147683_87_0003_alto.xml-8-4	0.052086492689538154
bib19225772_18280617_148004_68_0004_alto.xml-4-3	bib19520388_18100620_147487_25_0003_alto.xml-1-3	0.054213153163756495
bib11653825_18061206_145134_149_0003_alto.xml-7-10	bib11653828_18080126_144028_20_0003_alto.xml-9-12	0.031156847362810672
bib19225772_18051106_148004_128_0001_alto.xml-10-52	bib19277277_18250822_147682_192_0001_alto.xml-6-12	0.10235171173327115
bib11653811_19030722_145317_111_0003_alto.xml-15-7	bib11653823_18301230_144010_303_0002_alto.xml-23-38	0.07783357447780913
bib11653790_18960619_145648_25_0004_alto.xml-12-2	bib15873371_18950202_145112_33_0003_alto.xml-182-3	0.036574278605406824
bib11653838_19030605_147024_23_0003_alto.xml-190-11	bib19227291_18280220_145289_8_0003_alto.xml-11-10	0.05729041288419166
bib11653790_18960619_145648_25_0004_alto.xml-12-2	bib15975090_18960815_148377_101_0002_alto.xml-171-3	0.0237616733270268
bib11653828_18290522_144028_117_0003_alto.xml-1-48	bib19225772_18061224_148004_145_0001_alto.xml-5-6	0.053321153739203264
bib19225772_18240716_148004_80_0001_alto.xml-4-2	bib19277277_18270514_147682_111_0004_alto.xml-41-26	0.08869097727946768
bib15650835_18961110_146472_176_0003_alto.xml-91-6	bib15873936_18960623_147385_72_0002_alto.xml-38-19	0.07218203201102054
bib11653790_18980719_145648_54_0002_alto.xml-101-18	bib11653823_18301001_144010_227_0003_alto.xml-7-4	0.030888614193469992
bib11653811_19000806_145317_120_0003_alto.xml-134-7	bib11653825_18061206_145134_149_0003_alto.xml-7-10	0.01299424743146413
bib11653811_19000806_145317_120_0003_alto.xml-134-7	bib11653811_19030722_145317_111_0003_alto.xml-15-7	0.02839790060260228
bib11653823_18300904_144010_204_0004_alto.xml-9-12	bib15650814_18951224_146365_301_0003_alto.xml-58-0	0.04737074406750524
bib11653823_18300904_144010_204_0004_alto.xml-9-12	bib11653828_18000719_144028_161_0004_alto.xml-0-28	0.030711265336677545
bib11653790_18960717_145648_29_0003_alto.xml-44-10	bib19223423_18300213_145063_13_0001_alto.xml-11-2	0.03447118625321176
bib11653823_18271024_144010_249_0003_alto.xml-24-9	bib11653828_18110709_144028_156_0002_alto.xml-2-17	0.025255095365750067
bib19225772_18240716_148004_80_0001_alto.xml-4-2	bib19277330_18950302_0_26_0002_alto.xml-55-13	0.11510753536467827
bib13506739_17970418_144030_87_0003_alto.xml-1-7	bib15650835_18950305_146472_19_0003_alto.xml-35-23	0.018932458837924653
bib11653811_19000120_145317_10_0002_alto.xml-142-4	bib11653830_18971227_146968_103_0002_alto.xml-111-1	0.06409967417443473
bib11653811_19000120_145317_10_0002_alto.xml-142-4	bib19223423_18260623_145063_50_0001_alto.xml-2-18	0.10239654943326089
bib19277301_18950117_145146_5_0001_alto.xml-49-16	bib19520388_18081005_147487_41_0003_alto.xml-5-12	0.06195566718102242
bib15975090_18960815_148377_101_0002_alto.xml-171-3	bib19223423_18300213_145063_13_0001_alto.xml-11-2	0.056589886918807335
bib11653823_18231111_144010_262_0002_alto.xml-1-13	bib11653828_18111014_144028_239_0001_alto.xml-7-18	0.006937841057977551
bib11653823_18301001_144010_227_0003_alto.xml-7-4	bib11653828_18280208_144028_33_0002_alto.xml-12-9	0.06935104428774536
bib13506739_18080511_144030_108_0003_alto.xml-19-30	bib15975090_18960815_148377_101_0002_alto.xml-171-3	0.04592630161335099
bib11653806_18001209_145120_143_0002_alto.xml-0-33	bib15650814_18951224_146365_301_0003_alto.xml-58-0	0.05690874489939398
bib15873371_18950504_145112_121_0001_alto.xml-20-16	bib19223423_17900306_145063_10_0004_alto.xml-4-7	0.09856936077140768
bib11653825_18061206_145134_149_0003_alto.xml-7-10	bib11653828_18150615_144028_136_0002_alto.xml-18-1	0.06979360876357335
bib11653823_18301230_144010_303_0002_alto.xml-23-38	bib19227291_18280220_145289_8_0003_alto.xml-11-10	0.05218838721225876
bib13506739_18080511_144030_108_0003_alto.xml-19-30	bib15975090_18950704_148377_78_0003_alto.xml-57-14	0.02783608787018636
bib11653806_18120825_145120_96_0006_alto.xml-5-7	bib15650837_18070502_146391_35_0002_alto.xml-0-27	0.06754472103041148
bib11653823_18271024_144010_249_0003_alto.xml-24-9	bib15650837_18300918_146391_75_0002_alto.xml-9-3	0.01652825190469865
bib13506739_18080511_144030_108_0003_alto.xml-19-30	bib15650837_18300918_146391_75_0002_alto.xml-9-3	0.018399502640448876
bib11653790_18970813_145648_63_0001_alto.xml-52-15	bib11653790_19010514_145648_37_0003_alto.xml-31-10	0.15301360299081032
bib11653828_18051223_144028_297_0002_alto.xml-10-13	bib13506739_18080511_144030_108_0003_alto.xml-19-30	0.034258291294654075
bib11653790_19000626_145648_50_0004_alto.xml-95-6	bib13506739_18080511_144030_108_0003_alto.xml-19-30	0.043196097271023234
bib11653790_19000626_145648_50_0004_alto.xml-95-6	bib11653828_18150615_144028_136_0002_alto.xml-18-1	0.0717681712593182
bib11653806_18120825_145120_96_0006_alto.xml-5-7	bib11653828_17960905_144028_202_0002_alto.xml-4-42	0.07634045543727305
bib13506739_18080511_144030_108_0003_alto.xml-19-30	bib15873371_18950202_145112_33_0003_alto.xml-182-3	0.021003398788478088
bib11653823_18301001_144010_227_0003_alto.xml-7-4	bib11653823_18301230_144010_303_0002_alto.xml-23-38	0.060169298383102865
bib11653823_18271024_144010_249_0003_alto.xml-24-9	bib11653838_19020704_147024_27_0002_alto.xml-29-4	0.03901505253651044
bib11653823_18301230_144010_303_0002_alto.xml-23-38	bib11653828_17960905_144028_202_0002_alto.xml-4-42	0.03068958624665358
bib11653811_19000806_145317_120_0003_alto.xml-134-7	bib11653838_19030605_147024_23_0003_alto.xml-190-11	0.029104046405262766
bib11653811_19000806_145317_120_0003_alto.xml-134-7	bib13506739_17940531_144030_122_0002_alto.xml-3-8	0.0858913352371479
bib11653811_19000806_145317_120_0003_alto.xml-134-7	bib19225772_18240312_148004_30_0002_alto.xml-2-47	0.02120307543286923
bib11653790_18950920_145648_39_0004_alto.xml-78-9	bib11653828_18051223_144028_297_0002_alto.xml-10-13	0.040594439316471005
bib11653825_18061206_145134_149_0003_alto.xml-7-10	bib15975090_18960815_148377_101_0002_alto.xml-171-3	0.028635378590995568
bib11653823_18231111_144010_262_0002_alto.xml-1-13	bib15761570_18951211_146176_205_0003_alto.xml-38-14	0.034546865378280764
bib11653823_18301230_144010_303_0002_alto.xml-23-38	bib11653828_18150615_144028_136_0002_alto.xml-18-1	0.0763405404405439
bib11653790_19030403_12541_26_0004_alto.xml-77-9	bib15650837_18070502_146391_35_0002_alto.xml-0-27	0.03438920656753403
bib11653790_18970813_145648_63_0001_alto.xml-52-15	bib19223423_18260623_145063_50_0001_alto.xml-2-18	0.06883796709133345
bib11653790_19000626_145648_50_0004_alto.xml-95-6	bib13506739_18270502_144030_101_0002_alto.xml-7-3	0.1125910399229396
bib11653790_18980719_145648_54_0002_alto.xml-101-18	bib11653828_18150615_144028_136_0002_alto.xml-18-1	0.08972976734759361
