identifier1	identifier2	prediction
old_corpus_spanish-300504-861	old_corpus_spanish-448796-380	0.05548177683777185
old_corpus_spanish-300504-861	old_corpus_spanish-354246-657	0.019097853612622704
old_corpus_spanish-312321-337	old_corpus_spanish-622360-638	0.04856409765020878
old_corpus_spanish-218300-267	old_corpus_spanish-411925-1351	0.03090598436149793
modern_corpus_spanish-185229-194	old_corpus_spanish-581872-192	0.07957874510554822
modern_corpus_spanish-185229-194	old_corpus_spanish-365425-184	0.051565523785307266
modern_corpus_spanish-185229-194	old_corpus_spanish-317422-453	0.061480022351173294
modern_corpus_spanish-185229-194	old_corpus_spanish-295400-399	0.07596056099357001
modern_corpus_spanish-185229-194	old_corpus_spanish-222855-364	0.060490406551384615
modern_corpus_spanish-185229-194	old_corpus_spanish-185738-425	0.058583845431722945
modern_corpus_spanish-185229-194	modern_corpus_spanish-72308-482	0.04375656467790969
modern_corpus_spanish-185229-194	modern_corpus_spanish-735294-925	0.06761906525065692
modern_corpus_spanish-185229-194	modern_corpus_spanish-583605-416	0.0442724261181218
modern_corpus_spanish-185229-194	old_corpus_spanish-221415-53	0.04458409796280318
modern_corpus_spanish-185229-194	modern_corpus_spanish-588151-503	0.03205442123050851
modern_corpus_spanish-185229-194	modern_corpus_spanish-569198-249	0.03773822820484091
modern_corpus_spanish-727813-736	old_corpus_spanish-625536-437	0.05921788287448792
modern_corpus_spanish-185229-194	modern_corpus_spanish-406196-534	0.05773181728262634
modern_corpus_spanish-727813-736	modern_corpus_spanish-735294-925	0.023406327146642637
modern_corpus_spanish-727813-736	old_corpus_spanish-139017-964	0.07829601452069805
modern_corpus_spanish-727813-736	old_corpus_spanish-222855-364	0.04126340061077678
modern_corpus_spanish-46056-411	old_corpus_spanish-114162-405	0.016312766175212875
modern_corpus_spanish-727813-736	old_corpus_spanish-295400-399	0.040306602349073496
modern_corpus_spanish-727813-736	old_corpus_spanish-317422-453	0.06936159832046589
modern_corpus_spanish-727813-736	old_corpus_spanish-554310-145	0.011984774153820021
modern_corpus_spanish-735294-925	old_corpus_spanish-185738-425	0.03635301273266903
modern_corpus_spanish-735294-925	old_corpus_spanish-222855-364	0.06167339533106221
modern_corpus_spanish-46056-411	old_corpus_spanish-365425-184	0.017460198178510924
modern_corpus_spanish-46056-411	old_corpus_spanish-581872-192	0.022132092459736973
modern_corpus_spanish-185229-194	old_corpus_spanish-625536-437	0.012532212185726548
modern_corpus_spanish-735294-925	old_corpus_spanish-625536-437	0.04839326744439384
old_corpus_spanish-114162-405	old_corpus_spanish-139017-964	0.06970061341415706
old_corpus_spanish-114162-405	old_corpus_spanish-366072-587	0.03697022299707719
modern_corpus_spanish-185229-194	modern_corpus_spanish-546368-809	0.09929239674109432
modern_corpus_spanish-735294-925	old_corpus_spanish-554310-145	0.0736995915006638
old_corpus_spanish-365425-184	old_corpus_spanish-623803-714	0.04955032180486341
old_corpus_spanish-114162-405	old_corpus_spanish-623803-714	0.03353261677877938
old_corpus_spanish-139017-964	old_corpus_spanish-623803-714	0.08315928055960752
old_corpus_spanish-139017-964	old_corpus_spanish-557097-60	0.055528406823506564
modern_corpus_spanish-546368-809	old_corpus_spanish-222855-364	0.030194099231414268
modern_corpus_spanish-546368-809	old_corpus_spanish-623803-714	0.13109628122383649
modern_corpus_spanish-535703-222	old_corpus_spanish-581872-192	0.09695231643758692
modern_corpus_spanish-535703-222	old_corpus_spanish-366072-587	0.02356847839996147
modern_corpus_spanish-535703-222	old_corpus_spanish-365425-184	0.07590639694577685
modern_corpus_spanish-535703-222	old_corpus_spanish-222855-364	0.04133311703006856
modern_corpus_spanish-546368-809	old_corpus_spanish-185738-425	0.02147824958783459
modern_corpus_spanish-535703-222	old_corpus_spanish-221415-53	0.03912548930808068
modern_corpus_spanish-535703-222	old_corpus_spanish-185738-425	0.06526297625964626
modern_corpus_spanish-535703-222	old_corpus_spanish-139017-964	0.04868053853594037
modern_corpus_spanish-535703-222	modern_corpus_spanish-72308-482	0.07116298045355661
modern_corpus_spanish-550018-629	modern_corpus_spanish-588151-503	0.054532520561367814
modern_corpus_spanish-550018-629	modern_corpus_spanish-727183-296	0.06418811337058844
modern_corpus_spanish-550018-629	modern_corpus_spanish-727813-736	0.0710043451356441
modern_corpus_spanish-550018-629	old_corpus_spanish-139017-964	0.030540909293457146
modern_corpus_spanish-550018-629	old_corpus_spanish-221415-53	0.018407586102484313
modern_corpus_spanish-546368-809	old_corpus_spanish-645051-53	0.0533273003939676
modern_corpus_spanish-550018-629	old_corpus_spanish-222855-364	0.014208600300787445
modern_corpus_spanish-546368-809	modern_corpus_spanish-572185-186	0.0314021561990194
old_corpus_spanish-139017-964	old_corpus_spanish-625536-437	0.04203309214408076
modern_corpus_spanish-43325-240	old_corpus_spanish-557097-60	0.03344027631358675
modern_corpus_spanish-43325-240	old_corpus_spanish-623803-714	0.09619552106195471
modern_corpus_spanish-43325-240	old_corpus_spanish-625536-437	0.06416873483020778
modern_corpus_spanish-43325-240	old_corpus_spanish-93857-271	0.10405042103180001
modern_corpus_spanish-43325-240	old_corpus_spanish-185738-425	0.0682278227872108
modern_corpus_spanish-43325-240	modern_corpus_spanish-727813-736	0.06164463224826671
modern_corpus_spanish-535703-222	old_corpus_spanish-625536-437	0.03332400718579452
old_corpus_spanish-581872-192	old_corpus_spanish-658821-603	0.1059874740723109
modern_corpus_spanish-546368-809	modern_corpus_spanish-550018-629	0.022734922684954677
modern_corpus_spanish-43325-240	modern_corpus_spanish-727183-296	0.06459742710142848
modern_corpus_spanish-43325-240	modern_corpus_spanish-550018-629	0.08916172247949056
modern_corpus_spanish-43325-240	modern_corpus_spanish-535703-222	0.06698547777557105
modern_corpus_spanish-535703-222	old_corpus_spanish-623803-714	0.0981904413310366
modern_corpus_spanish-43325-240	modern_corpus_spanish-500045-162	0.09864087646795547
old_corpus_spanish-581872-192	old_corpus_spanish-645051-53	0.06253954784617063
old_corpus_spanish-581872-192	old_corpus_spanish-623803-714	0.08851563161430756
old_corpus_spanish-139017-964	old_corpus_spanish-93857-271	0.0242380824391722
old_corpus_spanish-139017-964	old_corpus_spanish-645051-53	0.025915075635238923
modern_corpus_spanish-43325-240	modern_corpus_spanish-675615-843	0.02906109853526778
modern_corpus_spanish-185229-194	old_corpus_spanish-645051-53	0.03509132140878745
modern_corpus_spanish-550018-629	old_corpus_spanish-93857-271	0.032011804245747746
modern_corpus_spanish-535703-222	modern_corpus_spanish-583605-416	0.0655112675795226
old_corpus_spanish-366072-587	old_corpus_spanish-554310-145	0.12113556924603441
old_corpus_spanish-365425-184	old_corpus_spanish-645051-53	0.04665549786072437
old_corpus_spanish-365425-184	old_corpus_spanish-625536-437	0.03785855813659416
modern_corpus_spanish-727183-296	old_corpus_spanish-625536-437	0.027512046669171272
old_corpus_spanish-365425-184	old_corpus_spanish-581872-192	0.09324602132956135
old_corpus_spanish-557097-60	old_corpus_spanish-93857-271	0.0472237018788344
modern_corpus_spanish-500045-162	old_corpus_spanish-185738-425	0.04075995590637521
modern_corpus_spanish-500045-162	old_corpus_spanish-317422-453	0.05312816865720113
old_corpus_spanish-366072-587	old_corpus_spanish-557097-60	0.03772987953724923
modern_corpus_spanish-500045-162	old_corpus_spanish-365425-184	0.060648618519141134
modern_corpus_spanish-500045-162	old_corpus_spanish-645051-53	0.054222248962657524
modern_corpus_spanish-500045-162	old_corpus_spanish-658821-603	0.08344596845430749
modern_corpus_spanish-500045-162	old_corpus_spanish-93857-271	0.0572691014457503
old_corpus_spanish-557097-60	old_corpus_spanish-658821-603	0.07039990578671931
old_corpus_spanish-557097-60	old_corpus_spanish-625536-437	0.04156693362870429
old_corpus_spanish-554310-145	old_corpus_spanish-625536-437	0.08230372869827113
old_corpus_spanish-114162-405	old_corpus_spanish-658821-603	0.00954603513952154
old_corpus_spanish-114162-405	old_corpus_spanish-625536-437	0.036465690069450205
modern_corpus_spanish-500045-162	old_corpus_spanish-557097-60	0.04986371876475902
modern_corpus_spanish-535703-222	modern_corpus_spanish-588151-503	0.05654023710257689
old_corpus_spanish-366072-587	old_corpus_spanish-93857-271	0.06751772335868954
modern_corpus_spanish-500045-162	modern_corpus_spanish-735294-925	0.0759173129470962
modern_corpus_spanish-535703-222	modern_corpus_spanish-550018-629	0.019563349349740928
old_corpus_spanish-221415-53	old_corpus_spanish-222855-364	0.05734541612034091
old_corpus_spanish-221415-53	old_corpus_spanish-320176-192	0.03548365408315686
old_corpus_spanish-221415-53	old_corpus_spanish-623803-714	0.11780358812089403
old_corpus_spanish-221415-53	old_corpus_spanish-658821-603	0.09889923472809636
old_corpus_spanish-221415-53	old_corpus_spanish-93857-271	0.03578340879614343
old_corpus_spanish-222855-364	old_corpus_spanish-317422-453	0.02814901565020927
old_corpus_spanish-222855-364	old_corpus_spanish-554310-145	0.07410771789302277
modern_corpus_spanish-500045-162	old_corpus_spanish-114162-405	0.02890355860187446
old_corpus_spanish-222855-364	old_corpus_spanish-623803-714	0.09390408874385744
old_corpus_spanish-222855-364	old_corpus_spanish-645051-53	0.05246645265429399
old_corpus_spanish-222855-364	old_corpus_spanish-658821-603	0.06757265005005786
old_corpus_spanish-222855-364	old_corpus_spanish-93857-271	0.008427521665235931
old_corpus_spanish-139017-964	old_corpus_spanish-320176-192	0.04472363756894323
old_corpus_spanish-139017-964	old_corpus_spanish-317422-453	0.05016329142155534
old_corpus_spanish-139017-964	old_corpus_spanish-222855-364	0.03602870602171379
modern_corpus_spanish-500045-162	modern_corpus_spanish-569198-249	0.013315764887063944
modern_corpus_spanish-500045-162	modern_corpus_spanish-572185-186	0.05720432999146729
old_corpus_spanish-222855-364	old_corpus_spanish-625536-437	0.03999371763150235
modern_corpus_spanish-727183-296	old_corpus_spanish-365425-184	0.03033155178689461
modern_corpus_spanish-43325-240	old_corpus_spanish-365425-184	0.07632994988966568
modern_corpus_spanish-72308-482	old_corpus_spanish-658821-603	0.079306579496568
modern_corpus_spanish-675615-843	old_corpus_spanish-557097-60	0.06822763495736799
modern_corpus_spanish-569198-249	old_corpus_spanish-623803-714	0.07710128166466661
modern_corpus_spanish-569198-249	old_corpus_spanish-557097-60	0.04955128192167951
modern_corpus_spanish-675615-843	old_corpus_spanish-554310-145	0.05403335439544525
modern_corpus_spanish-675615-843	old_corpus_spanish-366072-587	0.0766307873203167
modern_corpus_spanish-675615-843	old_corpus_spanish-222855-364	0.07621658133406456
modern_corpus_spanish-675615-843	old_corpus_spanish-114162-405	0.026413870765470193
modern_corpus_spanish-17365-586	old_corpus_spanish-93857-271	0.0514681498540977
old_corpus_spanish-625536-437	old_corpus_spanish-645051-53	0.09668996068412271
old_corpus_spanish-625536-437	old_corpus_spanish-658821-603	0.044759416065228846
old_corpus_spanish-185738-425	old_corpus_spanish-295400-399	0.07270810759445848
modern_corpus_spanish-569198-249	old_corpus_spanish-320176-192	0.06390445359395122
modern_corpus_spanish-569198-249	old_corpus_spanish-139017-964	0.04593910784415883
modern_corpus_spanish-583605-416	old_corpus_spanish-645051-53	0.07621884057558143
modern_corpus_spanish-583605-416	old_corpus_spanish-625536-437	0.026622377751457406
modern_corpus_spanish-583605-416	old_corpus_spanish-557097-60	0.05744753017047961
modern_corpus_spanish-583605-416	old_corpus_spanish-295400-399	0.06895209046647782
modern_corpus_spanish-583605-416	old_corpus_spanish-222855-364	0.08281291294780942
modern_corpus_spanish-21197-525	modern_corpus_spanish-550018-629	0.027054890110478957
old_corpus_spanish-185738-425	old_corpus_spanish-221415-53	0.013921184833640906
old_corpus_spanish-185738-425	old_corpus_spanish-222855-364	0.010448416868630619
modern_corpus_spanish-569198-249	modern_corpus_spanish-727813-736	0.05041181302251502
modern_corpus_spanish-588151-503	old_corpus_spanish-222855-364	0.05323344787473844
old_corpus_spanish-185738-425	old_corpus_spanish-581872-192	0.11543583814042463
old_corpus_spanish-185738-425	old_corpus_spanish-645051-53	0.012439551931882445
modern_corpus_spanish-17365-586	old_corpus_spanish-645051-53	0.03915873636156951
old_corpus_spanish-185738-425	old_corpus_spanish-658821-603	0.03491477764995321
modern_corpus_spanish-17365-586	old_corpus_spanish-625536-437	0.07188246980177104
modern_corpus_spanish-17365-586	old_corpus_spanish-554310-145	0.05530096401388766
modern_corpus_spanish-588151-503	old_corpus_spanish-317422-453	0.07273342761803567
old_corpus_spanish-320176-192	old_corpus_spanish-554310-145	0.06652163637795595
old_corpus_spanish-317422-453	old_corpus_spanish-645051-53	0.01788484316735724
old_corpus_spanish-317422-453	old_corpus_spanish-366072-587	0.06244614037025767
modern_corpus_spanish-569198-249	old_corpus_spanish-645051-53	0.03432169163182422
modern_corpus_spanish-21197-525	old_corpus_spanish-185738-425	0.03324606143211045
modern_corpus_spanish-21197-525	old_corpus_spanish-114162-405	0.06841633718144793
old_corpus_spanish-623803-714	old_corpus_spanish-625536-437	0.06513615244345482
modern_corpus_spanish-21197-525	modern_corpus_spanish-569198-249	0.04063872813429307
modern_corpus_spanish-21197-525	old_corpus_spanish-222855-364	0.04439566908152603
modern_corpus_spanish-21197-525	old_corpus_spanish-317422-453	0.06197260785813103
modern_corpus_spanish-43325-240	old_corpus_spanish-554310-145	0.07355311032241242
modern_corpus_spanish-21197-525	old_corpus_spanish-320176-192	0.041585475723655146
modern_corpus_spanish-21197-525	old_corpus_spanish-554310-145	0.05467554001882202
modern_corpus_spanish-21197-525	old_corpus_spanish-581872-192	0.13081741224486684
modern_corpus_spanish-21197-525	old_corpus_spanish-625536-437	0.05153549938771625
modern_corpus_spanish-727183-296	old_corpus_spanish-185738-425	0.04452558723413937
modern_corpus_spanish-675615-843	old_corpus_spanish-658821-603	0.06750190328490678
modern_corpus_spanish-675615-843	old_corpus_spanish-625536-437	0.024309069535135706
modern_corpus_spanish-17365-586	modern_corpus_spanish-43325-240	0.058597555634565084
modern_corpus_spanish-17365-586	modern_corpus_spanish-500045-162	0.06605038149964389
modern_corpus_spanish-17365-586	modern_corpus_spanish-583605-416	0.028265336852048663
modern_corpus_spanish-17365-586	modern_corpus_spanish-727813-736	0.014467064719030774
modern_corpus_spanish-17365-586	old_corpus_spanish-185738-425	0.06678479018045735
modern_corpus_spanish-17365-586	old_corpus_spanish-320176-192	0.057062996953248214
modern_corpus_spanish-17365-586	old_corpus_spanish-581872-192	0.08246075714638416
old_corpus_spanish-185738-425	old_corpus_spanish-93857-271	0.027946677372111536
old_corpus_spanish-185738-425	old_corpus_spanish-366072-587	0.08526772857105364
modern_corpus_spanish-569198-249	modern_corpus_spanish-727183-296	0.057302491710076224
modern_corpus_spanish-406196-534	modern_corpus_spanish-535703-222	0.06021558964930637
modern_corpus_spanish-588151-503	old_corpus_spanish-623803-714	0.06487791709728616
modern_corpus_spanish-406196-534	modern_corpus_spanish-550018-629	0.05292669787029002
modern_corpus_spanish-406196-534	modern_corpus_spanish-569198-249	0.03474246137703769
modern_corpus_spanish-588151-503	old_corpus_spanish-366072-587	0.055816060121008634
modern_corpus_spanish-569198-249	modern_corpus_spanish-72308-482	0.03585279465335521
modern_corpus_spanish-406196-534	modern_corpus_spanish-572185-186	0.05500000893631723
modern_corpus_spanish-406196-534	modern_corpus_spanish-583605-416	0.04231118458642607
modern_corpus_spanish-406196-534	old_corpus_spanish-114162-405	0.037506033656894484
modern_corpus_spanish-406196-534	old_corpus_spanish-139017-964	0.037334398301819206
modern_corpus_spanish-569198-249	modern_corpus_spanish-583605-416	0.03951766571007847
modern_corpus_spanish-583605-416	old_corpus_spanish-185738-425	0.05341676294949658
modern_corpus_spanish-406196-534	old_corpus_spanish-366072-587	0.02942765410099466
modern_corpus_spanish-583605-416	modern_corpus_spanish-735294-925	0.04208781216368409
modern_corpus_spanish-406196-534	old_corpus_spanish-581872-192	0.07646884784246642
modern_corpus_spanish-583605-416	modern_corpus_spanish-727183-296	0.023928059052648602
modern_corpus_spanish-406196-534	old_corpus_spanish-93857-271	0.06949556243562559
modern_corpus_spanish-46056-411	modern_corpus_spanish-535703-222	0.088329711371696
modern_corpus_spanish-46056-411	modern_corpus_spanish-588151-503	0.015127880870788656
modern_corpus_spanish-72308-482	old_corpus_spanish-221415-53	0.07301730499412189
modern_corpus_spanish-21197-525	modern_corpus_spanish-46056-411	0.04124457796904981
modern_corpus_spanish-21197-525	modern_corpus_spanish-43325-240	0.02230855276659491
modern_corpus_spanish-72308-482	old_corpus_spanish-295400-399	0.09857368385632713
modern_corpus_spanish-72308-482	old_corpus_spanish-365425-184	0.008921998014629838
modern_corpus_spanish-72308-482	old_corpus_spanish-366072-587	0.03345605644238535
modern_corpus_spanish-72308-482	old_corpus_spanish-557097-60	0.048502635191936164
modern_corpus_spanish-72308-482	old_corpus_spanish-625536-437	0.04030648325341263
old_corpus_spanish-295400-399	old_corpus_spanish-658821-603	0.019646665872056907
old_corpus_spanish-645051-53	old_corpus_spanish-93857-271	0.03186854240786618
modern_corpus_spanish-406196-534	modern_corpus_spanish-500045-162	0.0689320083943786
old_corpus_spanish-645051-53	old_corpus_spanish-658821-603	0.08618773110707566
modern_corpus_spanish-406196-534	modern_corpus_spanish-46056-411	0.03755417559443536
old_corpus_spanish-295400-399	old_corpus_spanish-317422-453	0.04892146699813159
modern_corpus_spanish-176541-440	modern_corpus_spanish-185229-194	0.06213141397651843
modern_corpus_spanish-176541-440	modern_corpus_spanish-46056-411	0.044012648222269746
modern_corpus_spanish-176541-440	modern_corpus_spanish-535703-222	0.058659991214268
modern_corpus_spanish-588151-503	old_corpus_spanish-320176-192	0.03994240748237221
modern_corpus_spanish-572185-186	modern_corpus_spanish-583605-416	0.010678603953855144
modern_corpus_spanish-572185-186	modern_corpus_spanish-727813-736	0.03694906057749857
modern_corpus_spanish-572185-186	old_corpus_spanish-222855-364	0.05747045592264918
modern_corpus_spanish-572185-186	old_corpus_spanish-317422-453	0.03556339656227577
modern_corpus_spanish-176541-440	modern_corpus_spanish-569198-249	0.03702875772142373
modern_corpus_spanish-176541-440	modern_corpus_spanish-583605-416	0.04249035164018353
modern_corpus_spanish-176541-440	old_corpus_spanish-625536-437	0.02237454643726021
modern_corpus_spanish-588151-503	modern_corpus_spanish-735294-925	0.03962437602795179
modern_corpus_spanish-572185-186	old_corpus_spanish-645051-53	0.06390340970024772
modern_corpus_spanish-176541-440	modern_corpus_spanish-72308-482	0.05627588741623996
modern_corpus_spanish-588151-503	old_corpus_spanish-365425-184	0.021837125881834805
modern_corpus_spanish-572185-186	old_corpus_spanish-625536-437	0.019710458923209665
modern_corpus_spanish-176541-440	old_corpus_spanish-365425-184	0.02716309691093442
modern_corpus_spanish-572185-186	old_corpus_spanish-93857-271	0.01742920361254747
modern_corpus_spanish-176541-440	old_corpus_spanish-317422-453	0.036347644444639816
modern_corpus_spanish-176541-440	old_corpus_spanish-185738-425	0.017546316771730096
modern_corpus_spanish-528132-326	old_corpus_spanish-102719-215	0.07773178621905405
modern_corpus_spanish-399032-570	modern_corpus_spanish-625308-644	0.0821407572543653
old_corpus_spanish-351192-753	old_corpus_spanish-633316-1051	0.07195409943624922
modern_corpus_spanish-147790-194	modern_corpus_spanish-370236-406	0.06393698094185095
modern_corpus_spanish-147790-194	modern_corpus_spanish-464066-982	0.052695490962427365
modern_corpus_spanish-399032-570	old_corpus_spanish-189618-639	0.06191364461496789
modern_corpus_spanish-528132-326	old_corpus_spanish-16973-817	0.07971505294754959
old_corpus_spanish-16973-817	old_corpus_spanish-633316-1051	0.018722513491398855
modern_corpus_spanish-143932-670	modern_corpus_spanish-548834-402	0.052803555656170814
modern_corpus_spanish-165286-732	modern_corpus_spanish-528132-326	0.04934970859728898
modern_corpus_spanish-143932-670	old_corpus_spanish-16325-594	0.08660059941403034
modern_corpus_spanish-625308-644	old_corpus_spanish-177398-439	0.07587367312041633
